"tensor(-0.2929, grad_fn=<NegBackward>)","tensor(0.0507, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4213, grad_fn=<NegBackward>)","tensor(0.0153, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4522, grad_fn=<NegBackward>)","tensor(0.0218, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.3957, grad_fn=<NegBackward>)","tensor(0.0259, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4078, grad_fn=<NegBackward>)","tensor(0.0178, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.3922, grad_fn=<NegBackward>)","tensor(0.0325, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4578, grad_fn=<NegBackward>)","tensor(0.0214, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.3988, grad_fn=<NegBackward>)","tensor(0.0113, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4390, grad_fn=<NegBackward>)","tensor(0.0137, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4157, grad_fn=<NegBackward>)","tensor(0.0233, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4537, grad_fn=<NegBackward>)","tensor(0.0149, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4259, grad_fn=<NegBackward>)","tensor(0.0256, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4250, grad_fn=<NegBackward>)","tensor(0.0154, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4254, grad_fn=<NegBackward>)","tensor(0.0178, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.3994, grad_fn=<NegBackward>)","tensor(0.0129, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4164, grad_fn=<NegBackward>)","tensor(0.0155, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4134, grad_fn=<NegBackward>)","tensor(0.0157, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4268, grad_fn=<NegBackward>)","tensor(0.0086, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4459, grad_fn=<NegBackward>)","tensor(0.0257, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4111, grad_fn=<NegBackward>)","tensor(0.0159, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4198, grad_fn=<NegBackward>)","tensor(0.0131, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4187, grad_fn=<NegBackward>)","tensor(0.0090, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4212, grad_fn=<NegBackward>)","tensor(0.0265, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4017, grad_fn=<NegBackward>)","tensor(0.0089, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4107, grad_fn=<NegBackward>)","tensor(0.0154, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4105, grad_fn=<NegBackward>)","tensor(0.0098, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4221, grad_fn=<NegBackward>)","tensor(0.0096, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4295, grad_fn=<NegBackward>)","tensor(0.0136, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4135, grad_fn=<NegBackward>)","tensor(0.0113, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4358, grad_fn=<NegBackward>)","tensor(0.0095, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4161, grad_fn=<NegBackward>)","tensor(0.0189, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4350, grad_fn=<NegBackward>)","tensor(0.0104, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.3870, grad_fn=<NegBackward>)","tensor(0.0065, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4589, grad_fn=<NegBackward>)","tensor(0.0105, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4603, grad_fn=<NegBackward>)","tensor(0.0112, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.3959, grad_fn=<NegBackward>)","tensor(0.0086, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4026, grad_fn=<NegBackward>)","tensor(0.0131, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4209, grad_fn=<NegBackward>)","tensor(0.0137, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4481, grad_fn=<NegBackward>)","tensor(0.0095, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4257, grad_fn=<NegBackward>)","tensor(0.0143, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.3907, grad_fn=<NegBackward>)","tensor(0.0128, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4237, grad_fn=<NegBackward>)","tensor(0.0134, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4307, grad_fn=<NegBackward>)","tensor(0.0126, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4279, grad_fn=<NegBackward>)","tensor(0.0195, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4002, grad_fn=<NegBackward>)","tensor(0.0128, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4437, grad_fn=<NegBackward>)","tensor(0.0136, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4303, grad_fn=<NegBackward>)","tensor(0.0084, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4221, grad_fn=<NegBackward>)","tensor(0.0110, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.3847, grad_fn=<NegBackward>)","tensor(0.0272, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4418, grad_fn=<NegBackward>)","tensor(0.0175, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4230, grad_fn=<NegBackward>)","tensor(0.0212, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4529, grad_fn=<NegBackward>)","tensor(0.0142, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4224, grad_fn=<NegBackward>)","tensor(0.0089, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4223, grad_fn=<NegBackward>)","tensor(0.0238, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4169, grad_fn=<NegBackward>)","tensor(0.0105, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4607, grad_fn=<NegBackward>)","tensor(0.0112, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4253, grad_fn=<NegBackward>)","tensor(0.0111, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4329, grad_fn=<NegBackward>)","tensor(0.0107, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4557, grad_fn=<NegBackward>)","tensor(0.0096, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4374, grad_fn=<NegBackward>)","tensor(0.0114, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4312, grad_fn=<NegBackward>)","tensor(0.0235, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4311, grad_fn=<NegBackward>)","tensor(0.0198, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4027, grad_fn=<NegBackward>)","tensor(0.0111, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4130, grad_fn=<NegBackward>)","tensor(0.0275, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4203, grad_fn=<NegBackward>)","tensor(0.0232, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4303, grad_fn=<NegBackward>)","tensor(0.0077, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4247, grad_fn=<NegBackward>)","tensor(0.0349, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4479, grad_fn=<NegBackward>)","tensor(0.0105, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4209, grad_fn=<NegBackward>)","tensor(0.0195, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4243, grad_fn=<NegBackward>)","tensor(0.0118, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4380, grad_fn=<NegBackward>)","tensor(0.0217, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4445, grad_fn=<NegBackward>)","tensor(0.0190, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.3987, grad_fn=<NegBackward>)","tensor(0.0103, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4207, grad_fn=<NegBackward>)","tensor(0.0144, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4498, grad_fn=<NegBackward>)","tensor(0.0196, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4289, grad_fn=<NegBackward>)","tensor(0.0134, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4304, grad_fn=<NegBackward>)","tensor(0.0201, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4224, grad_fn=<NegBackward>)","tensor(0.0107, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4301, grad_fn=<NegBackward>)","tensor(0.0116, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4332, grad_fn=<NegBackward>)","tensor(0.0123, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4459, grad_fn=<NegBackward>)","tensor(0.0202, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4309, grad_fn=<NegBackward>)","tensor(0.0112, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4101, grad_fn=<NegBackward>)","tensor(0.0107, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4342, grad_fn=<NegBackward>)","tensor(0.0147, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4242, grad_fn=<NegBackward>)","tensor(0.0177, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4099, grad_fn=<NegBackward>)","tensor(0.0076, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4033, grad_fn=<NegBackward>)","tensor(0.0143, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4288, grad_fn=<NegBackward>)","tensor(0.0161, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4197, grad_fn=<NegBackward>)","tensor(0.0094, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4608, grad_fn=<NegBackward>)","tensor(0.0179, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4252, grad_fn=<NegBackward>)","tensor(0.0115, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4442, grad_fn=<NegBackward>)","tensor(0.0256, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4288, grad_fn=<NegBackward>)","tensor(0.0068, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4341, grad_fn=<NegBackward>)","tensor(0.0073, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4328, grad_fn=<NegBackward>)","tensor(0.0281, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4345, grad_fn=<NegBackward>)","tensor(0.0098, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4148, grad_fn=<NegBackward>)","tensor(0.0525, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4467, grad_fn=<NegBackward>)","tensor(0.0141, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4285, grad_fn=<NegBackward>)","tensor(0.0122, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4329, grad_fn=<NegBackward>)","tensor(0.0237, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4139, grad_fn=<NegBackward>)","tensor(0.0072, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4260, grad_fn=<NegBackward>)","tensor(0.0217, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4327, grad_fn=<NegBackward>)","tensor(0.0084, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4324, grad_fn=<NegBackward>)","tensor(0.0147, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4296, grad_fn=<NegBackward>)","tensor(0.0183, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4060, grad_fn=<NegBackward>)","tensor(0.0146, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4412, grad_fn=<NegBackward>)","tensor(0.0151, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4134, grad_fn=<NegBackward>)","tensor(0.0099, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4308, grad_fn=<NegBackward>)","tensor(0.0160, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4098, grad_fn=<NegBackward>)","tensor(0.0198, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4486, grad_fn=<NegBackward>)","tensor(0.0101, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4399, grad_fn=<NegBackward>)","tensor(0.0085, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4285, grad_fn=<NegBackward>)","tensor(0.0361, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4320, grad_fn=<NegBackward>)","tensor(0.0143, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4240, grad_fn=<NegBackward>)","tensor(0.0070, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4569, grad_fn=<NegBackward>)","tensor(0.0175, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4685, grad_fn=<NegBackward>)","tensor(0.0133, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4173, grad_fn=<NegBackward>)","tensor(0.0076, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4351, grad_fn=<NegBackward>)","tensor(0.0183, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4379, grad_fn=<NegBackward>)","tensor(0.0129, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4180, grad_fn=<NegBackward>)","tensor(0.0094, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4429, grad_fn=<NegBackward>)","tensor(0.0182, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4256, grad_fn=<NegBackward>)","tensor(0.0199, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4178, grad_fn=<NegBackward>)","tensor(0.0153, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4461, grad_fn=<NegBackward>)","tensor(0.0115, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4289, grad_fn=<NegBackward>)","tensor(0.0135, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4443, grad_fn=<NegBackward>)","tensor(0.0126, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4296, grad_fn=<NegBackward>)","tensor(0.0112, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4616, grad_fn=<NegBackward>)","tensor(0.0150, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4465, grad_fn=<NegBackward>)","tensor(0.0190, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4693, grad_fn=<NegBackward>)","tensor(0.0184, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4452, grad_fn=<NegBackward>)","tensor(0.0203, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4312, grad_fn=<NegBackward>)","tensor(0.0088, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4367, grad_fn=<NegBackward>)","tensor(0.0130, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4155, grad_fn=<NegBackward>)","tensor(0.0138, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4326, grad_fn=<NegBackward>)","tensor(0.0109, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4129, grad_fn=<NegBackward>)","tensor(0.0211, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4350, grad_fn=<NegBackward>)","tensor(0.0118, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4071, grad_fn=<NegBackward>)","tensor(0.0090, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4065, grad_fn=<NegBackward>)","tensor(0.0202, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4512, grad_fn=<NegBackward>)","tensor(0.0236, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4269, grad_fn=<NegBackward>)","tensor(0.0087, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4317, grad_fn=<NegBackward>)","tensor(0.0294, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4431, grad_fn=<NegBackward>)","tensor(0.0095, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4542, grad_fn=<NegBackward>)","tensor(0.0124, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4561, grad_fn=<NegBackward>)","tensor(0.0097, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4140, grad_fn=<NegBackward>)","tensor(0.0125, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4429, grad_fn=<NegBackward>)","tensor(0.0104, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4470, grad_fn=<NegBackward>)","tensor(0.0119, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4550, grad_fn=<NegBackward>)","tensor(0.0154, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4318, grad_fn=<NegBackward>)","tensor(0.0115, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4486, grad_fn=<NegBackward>)","tensor(0.0155, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4154, grad_fn=<NegBackward>)","tensor(0.0184, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4598, grad_fn=<NegBackward>)","tensor(0.0093, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4412, grad_fn=<NegBackward>)","tensor(0.0099, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4467, grad_fn=<NegBackward>)","tensor(0.0159, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4452, grad_fn=<NegBackward>)","tensor(0.0117, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4382, grad_fn=<NegBackward>)","tensor(0.0135, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4596, grad_fn=<NegBackward>)","tensor(0.0233, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4608, grad_fn=<NegBackward>)","tensor(0.0199, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4872, grad_fn=<NegBackward>)","tensor(0.0197, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4464, grad_fn=<NegBackward>)","tensor(0.0319, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4617, grad_fn=<NegBackward>)","tensor(0.0214, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4603, grad_fn=<NegBackward>)","tensor(0.0147, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4428, grad_fn=<NegBackward>)","tensor(0.0160, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4443, grad_fn=<NegBackward>)","tensor(0.0210, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4331, grad_fn=<NegBackward>)","tensor(0.0320, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4647, grad_fn=<NegBackward>)","tensor(0.0151, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4565, grad_fn=<NegBackward>)","tensor(0.0211, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4594, grad_fn=<NegBackward>)","tensor(0.0092, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4507, grad_fn=<NegBackward>)","tensor(0.0257, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4334, grad_fn=<NegBackward>)","tensor(0.0146, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4537, grad_fn=<NegBackward>)","tensor(0.0147, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4546, grad_fn=<NegBackward>)","tensor(0.0107, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4416, grad_fn=<NegBackward>)","tensor(0.0183, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4481, grad_fn=<NegBackward>)","tensor(0.0203, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4129, grad_fn=<NegBackward>)","tensor(0.0111, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4535, grad_fn=<NegBackward>)","tensor(0.0184, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4386, grad_fn=<NegBackward>)","tensor(0.0123, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4385, grad_fn=<NegBackward>)","tensor(0.0107, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4438, grad_fn=<NegBackward>)","tensor(0.0118, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4320, grad_fn=<NegBackward>)","tensor(0.0098, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4263, grad_fn=<NegBackward>)","tensor(0.0108, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4545, grad_fn=<NegBackward>)","tensor(0.0172, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4658, grad_fn=<NegBackward>)","tensor(0.0291, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4645, grad_fn=<NegBackward>)","tensor(0.0114, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4421, grad_fn=<NegBackward>)","tensor(0.0106, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4523, grad_fn=<NegBackward>)","tensor(0.0243, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4392, grad_fn=<NegBackward>)","tensor(0.0093, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4740, grad_fn=<NegBackward>)","tensor(0.0166, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4377, grad_fn=<NegBackward>)","tensor(0.0137, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4886, grad_fn=<NegBackward>)","tensor(0.0276, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4578, grad_fn=<NegBackward>)","tensor(0.0277, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4453, grad_fn=<NegBackward>)","tensor(0.0113, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4412, grad_fn=<NegBackward>)","tensor(0.0128, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4419, grad_fn=<NegBackward>)","tensor(0.0102, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4545, grad_fn=<NegBackward>)","tensor(0.0094, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4212, grad_fn=<NegBackward>)","tensor(0.0178, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4460, grad_fn=<NegBackward>)","tensor(0.0145, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4671, grad_fn=<NegBackward>)","tensor(0.0134, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4765, grad_fn=<NegBackward>)","tensor(0.0138, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4326, grad_fn=<NegBackward>)","tensor(0.0108, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4552, grad_fn=<NegBackward>)","tensor(0.0163, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4624, grad_fn=<NegBackward>)","tensor(0.0136, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4289, grad_fn=<NegBackward>)","tensor(0.0090, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4757, grad_fn=<NegBackward>)","tensor(0.0160, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4482, grad_fn=<NegBackward>)","tensor(0.0211, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4866, grad_fn=<NegBackward>)","tensor(0.0136, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4769, grad_fn=<NegBackward>)","tensor(0.0133, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4410, grad_fn=<NegBackward>)","tensor(0.0127, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4785, grad_fn=<NegBackward>)","tensor(0.0244, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4451, grad_fn=<NegBackward>)","tensor(0.0096, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4560, grad_fn=<NegBackward>)","tensor(0.0164, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4643, grad_fn=<NegBackward>)","tensor(0.0096, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4588, grad_fn=<NegBackward>)","tensor(0.0160, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4641, grad_fn=<NegBackward>)","tensor(0.0114, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4423, grad_fn=<NegBackward>)","tensor(0.0372, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4425, grad_fn=<NegBackward>)","tensor(0.0143, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4475, grad_fn=<NegBackward>)","tensor(0.0105, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4810, grad_fn=<NegBackward>)","tensor(0.0107, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4528, grad_fn=<NegBackward>)","tensor(0.0091, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4700, grad_fn=<NegBackward>)","tensor(0.0209, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4553, grad_fn=<NegBackward>)","tensor(0.0137, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4559, grad_fn=<NegBackward>)","tensor(0.0107, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4581, grad_fn=<NegBackward>)","tensor(0.0170, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4347, grad_fn=<NegBackward>)","tensor(0.0099, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4926, grad_fn=<NegBackward>)","tensor(0.0288, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4702, grad_fn=<NegBackward>)","tensor(0.0238, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4531, grad_fn=<NegBackward>)","tensor(0.0216, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4572, grad_fn=<NegBackward>)","tensor(0.0171, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4885, grad_fn=<NegBackward>)","tensor(0.0114, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4843, grad_fn=<NegBackward>)","tensor(0.0102, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4655, grad_fn=<NegBackward>)","tensor(0.0103, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4961, grad_fn=<NegBackward>)","tensor(0.0117, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4810, grad_fn=<NegBackward>)","tensor(0.0198, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4633, grad_fn=<NegBackward>)","tensor(0.0097, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4624, grad_fn=<NegBackward>)","tensor(0.0252, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4711, grad_fn=<NegBackward>)","tensor(0.0086, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4728, grad_fn=<NegBackward>)","tensor(0.0149, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4728, grad_fn=<NegBackward>)","tensor(0.0208, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4558, grad_fn=<NegBackward>)","tensor(0.0121, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4756, grad_fn=<NegBackward>)","tensor(0.0113, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4494, grad_fn=<NegBackward>)","tensor(0.0188, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4627, grad_fn=<NegBackward>)","tensor(0.0146, grad_fn=<SmoothL1LossBackward>)"
"tensor(-0.4789, grad_fn=<NegBackward>)","tensor(0.0119, grad_fn=<SmoothL1LossBackward>)"
